filename,instrument,instrument_family,instrument_source,audio_source
keyboard_acoustic_017-060-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-088-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-101-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-033-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-037-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-055-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-085-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-067-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-072-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-025-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-022-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-066-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-022-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-098-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-079-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-071-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-039-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-097-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-032-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-085-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-061-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-086-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-044-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-085-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-106-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-053-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-068-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-046-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-079-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-083-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-046-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-056-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-092-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-041-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-033-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-037-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-062-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-096-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-091-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-095-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-093-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-087-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-035-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-090-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-075-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-095-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-090-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-028-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-050-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-090-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-083-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-027-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-064-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-046-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-039-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-028-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-040-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-075-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-036-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-100-127,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-051-075,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-065-050,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-060-025,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_acoustic_017-077-100,keyboard_acoustic_017,keyboard,acoustic,nsynth-train
keyboard_electronic_058-073-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-097-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-071-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-054-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-033-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-084-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-085-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-024-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-054-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-047-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-096-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-100-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-038-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-031-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-039-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-084-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-039-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-064-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-052-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-076-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-069-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-039-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-042-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-024-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-087-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-079-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-021-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-032-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-080-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-104-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-035-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-023-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-022-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-079-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-075-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-084-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-092-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-048-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-079-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-104-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-090-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-028-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-094-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-061-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-051-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-066-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-086-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-034-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-062-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-041-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-065-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-050-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-073-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-102-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-056-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-078-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-049-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-067-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-081-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-082-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-023-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-038-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-096-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-108-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-104-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-090-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-061-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-035-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-093-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-042-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-086-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-073-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-103-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-040-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-046-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-080-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-058-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-038-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-045-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-061-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-100-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-068-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-063-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-083-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-051-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-066-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-026-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-059-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-070-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-046-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-091-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-047-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-057-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-043-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-041-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-095-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-024-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-073-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-060-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-071-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-101-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-083-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-027-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-061-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-037-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-077-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-034-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-090-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-058-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-091-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-103-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-075-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-084-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-030-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-095-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-038-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-094-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-063-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-021-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-106-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-093-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-076-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-080-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-072-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-077-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-065-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-059-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-078-075,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-048-050,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-105-100,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-099-025,keyboard_electronic_058,keyboard,electronic,nsynth-train
keyboard_electronic_058-026-127,keyboard_electronic_058,keyboard,electronic,nsynth-train
