filename,instrument,instrument_family,instrument_source,audio_source
bass_synthetic_065-060-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-070-025,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-085-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-049-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-042-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-081-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-039-100,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-095-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-024-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-068-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-014-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-030-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-058-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-029-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-010-025,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-085-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-036-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-046-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-033-050,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-010-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-090-050,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-015-050,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-061-100,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-043-050,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-028-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-031-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-015-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-062-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-043-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-071-025,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-023-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-030-100,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-030-025,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-085-100,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-043-100,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-050-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-040-025,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-048-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-014-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-039-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-009-127,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-053-075,bass_synthetic_065,bass,synthetic,nsynth-train
bass_synthetic_065-019-025,bass_synthetic_065,bass,synthetic,nsynth-train
organ_electronic_063-055-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-106-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-098-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-076-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-039-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-105-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-074-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-104-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-101-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-107-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-061-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-091-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-066-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-045-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-030-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-032-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-080-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-056-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-066-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-036-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-047-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-075-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-097-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-048-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-045-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-079-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-046-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-065-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-054-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-102-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-062-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-023-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-026-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-105-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-037-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-073-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-101-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-062-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-072-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-031-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-043-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-039-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-096-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-047-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-068-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-089-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-088-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-035-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-069-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-029-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-087-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-086-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-104-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-086-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-044-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-087-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-073-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-055-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-028-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-052-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-043-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-087-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-038-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-029-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-050-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-038-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-075-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-103-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-077-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-108-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-067-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-059-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-072-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-021-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-085-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-023-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-063-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-084-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-105-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-043-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-083-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-095-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-060-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-076-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-099-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-074-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-067-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-025-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-049-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-034-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-034-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-040-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-040-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-058-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-056-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-080-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-097-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-068-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-100-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-103-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-024-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-042-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-041-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-085-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-040-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-068-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-042-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-038-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-059-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-038-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-057-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-049-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-081-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-021-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-037-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-095-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-082-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-041-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-075-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-027-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-066-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-026-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-048-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-077-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-043-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-072-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-080-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-086-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-032-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-083-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-061-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-064-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-084-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-100-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-079-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-058-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-091-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-082-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-081-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-051-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-070-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-102-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-033-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-038-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-076-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-076-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-052-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-094-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-096-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-100-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-067-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-082-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-077-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-092-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-106-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-061-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-090-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-063-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-078-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-021-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-029-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-084-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-094-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-069-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-030-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-057-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-021-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-103-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-074-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-037-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-061-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-027-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-066-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-053-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-081-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-078-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-062-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-101-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-045-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-104-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-065-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-045-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-025-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-041-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-053-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-026-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-024-025,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-094-100,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-025-127,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-070-075,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-026-050,organ_electronic_063,organ,electronic,nsynth-train
organ_electronic_063-059-050,organ_electronic_063,organ,electronic,nsynth-train
